area_id,area_name,area_type,year,female_full_time_median_earnings,female_median_earnings,male_full_time_median_earnings,male_median_earnings,median_earnings,median_earnings_bachelor_degree,median_earnings_graduate_or_professional_degree,median_earnings_high_school,median_earnings_less_than_high_school,median_earnings_some_college_or_associates,percent_with_earnings_10000_to_14999,percent_with_earnings_15000_to_24999,percent_with_earnings_1_to_9999,percent_with_earnings_25000_to_34999,percent_with_earnings_35000_to_49999,percent_with_earnings_50000_to_64999,percent_with_earnings_65000_to_74999,percent_with_earnings_75000_to_99999,percent_with_earnings_over_100000
1600000US0470240,Summit- AZ,region.place,2013,23555,12407,27043,21511,17414,23750,0,25806,16396,19688,7.8,34,5.2,20.8,12.6,13.2,1.3,5.2,0
1600000US0472420,Taylor- AZ,region.place,2013,30966,20739,50733,43019,31112,50957,66742,36759,31223,24329,5.6,13.1,0,22.7,14.9,29.7,6.8,2.8,4.3
1600000US0413890,Clarkdale- AZ,region.place,2013,30575,16027,35573,28105,22614,32014,0,27625,30764,25559,11.3,12,9.5,20.5,25.4,12.8,1.2,5.7,1.5
1600000US0451180,Oracle- AZ,region.place,2013,37023,20704,51510,40313,30288,35714,22765,19839,18625,45436,0,11.4,2,11.1,28,24.9,6.8,10.7,5.2
1600000US0424460,Fort Defiance- AZ,region.place,2013,29325,26039,35664,22094,25308,57115,44821,25274,13980,29113,6.9,17.1,3.4,27.7,14,8.4,5.6,14,2.8
1600000US0419145,Dewey-Humboldt- AZ,region.place,2013,29333,17375,35353,23783,20748,35260,4875,18512,16549,24167,6.7,14.4,4.5,25.8,25.9,6.3,2.8,3,10.6
1600000US0463540,San Manuel- AZ,region.place,2013,30375,20938,43036,31181,25968,39479,59625,33456,0,27433,2.8,7.2,5.3,27.5,19.6,19.2,5.4,4.9,8
1600000US0404710,Avenue B- AZ,region.place,2013,21250,12236,34844,21131,16309,0,48393,17852,16137,23679,5.8,33.9,0,14.2,32.9,5.9,1.4,4.2,1.7
1600000US0483090,Willcox- AZ,region.place,2013,24722,17166,43461,31250,19407,32375,74457,20673,14509,31400,8.6,26.8,1.1,17,23.8,10.4,2.6,6.4,3.4
1600000US0458010,Quartzsite- AZ,region.place,2013,0,8723,61387,50132,17345,0,0,7428,0,31138,0,0,0,28.6,26.8,16,16,0,12.5
1600000US0462350,St. Johns- AZ,region.place,2013,37668,20910,50806,31424,23476,42872,0,14267,40813,22660,6.2,11.1,0.3,15.9,30.2,25,2,3.8,5.5
1600000US0400870,Ajo- AZ,region.place,2013,31250,15167,41406,24136,18815,22639,24936,14492,11742,34716,7.7,28.9,0,16.3,19.7,6.5,11.4,6.6,2.8
1600000US0410180,Carefree- AZ,region.place,2013,34730,31123,79196,52979,33420,32941,77798,27171,0,31549,0,2,0,29.1,4.9,14.2,13.7,16.2,19.9
1600000US0414380,Clifton- AZ,region.place,2013,41094,24688,57703,53987,41047,52232,77120,52813,13938,41107,0,6.3,3,11.3,17.8,30.3,9.7,19.2,2.5
1600000US0483720,Window Rock- AZ,region.place,2013,36806,31192,26035,25000,27280,42206,58929,21806,23824,35889,14,13.8,2.4,16.4,32.5,9.1,2.4,9.4,0
1600000US0436475,Kachina Village- AZ,region.place,2013,39215,37083,42388,32440,34896,39696,14291,30842,0,41827,3.6,12.6,9.6,8.6,27,23.7,6.9,3.7,4.5
1600000US0411720,Central Heights-Midland City- AZ,region.place,2013,28295,25057,60368,40506,27817,29568,21368,70333,32321,44650,4.8,17,3.1,21.4,15.7,15,6.1,10,6.9
1600000US0432310,Heber-Overgaard- AZ,region.place,2013,43438,19826,40665,18973,19229,14167,0,41170,6563,30792,3.7,0,8,31.3,27.8,24.1,5,0,0
1600000US0482156,Whetstone- AZ,region.place,2013,32974,29419,46727,45886,37564,75275,0,30843,16618,39946,1.5,13.2,0,20.9,31.5,12.2,3.3,15.6,1.9
1600000US0461720,Sacaton- AZ,region.place,2013,30341,19242,31488,31190,23191,0,0,23684,28958,35026,3.4,35.9,0,21.3,26.4,9,0,2.4,1.5
1600000US0453070,Parker- AZ,region.place,2013,30951,25845,34873,31250,28721,48173,61125,25469,21792,30495,4.8,18.2,1.7,33.3,17.5,13.9,2,5.2,3.3
1600000US0483160,Williams- AZ,region.place,2013,29356,20100,43369,35385,24120,41908,75313,36359,13750,24931,2.7,20,4.7,15.7,27.7,12.2,4,5.4,7.8
1600000US0415765,Cordes Lakes- AZ,region.place,2013,21548,15564,38227,22727,16225,36161,0,16851,11595,15909,5.4,30.3,7.1,15.7,30.3,3.6,3.2,4.5,0
1600000US0447400,Mohave Valley- AZ,region.place,2013,35699,28300,62616,32472,30404,37031,0,22875,21324,37356,4.8,10.7,1.1,27.6,20.6,9.4,6,1.4,18.3
1600000US0481480,Wellton- AZ,region.place,2013,35440,19340,44427,30900,25107,35648,78185,19792,25021,18500,0,13.5,0,30,29.8,12.8,0,14,0
1600000US0471300,Superior- AZ,region.place,2013,34583,21293,41818,25511,23977,40179,91442,28386,6806,29815,10.9,15.5,0.9,18.5,21,18.5,6.3,4.7,3.9
1600000US0441085,Linden- AZ,region.place,2013,39479,22700,50588,34148,32000,43994,43313,25221,50662,33438,0,9.9,2.7,20,20.7,24,1.1,7.4,14.1
1600000US0415920,Cornville- AZ,region.place,2013,29233,28983,56500,14444,26297,42750,37614,14288,0,16786,5.3,12.1,4.2,38.1,7.5,5.1,2.8,21.9,3
1600000US0471650,Swift Trail Junction- AZ,region.place,2013,39231,15556,45727,30056,20441,11125,17500,23750,16625,25795,8.9,11,8.3,10.1,25.4,19.6,6.3,10.4,0
1600000US0455560,Pima- AZ,region.place,2013,39063,14886,46012,26806,17051,30781,73750,17083,27813,26250,2.6,16.1,0.4,19.1,22,14.2,11.4,8.3,5.9
1600000US0469480,Star Valley- AZ,region.place,2013,19980,18457,44375,30987,24038,34167,0,22688,21053,17561,4.3,34.4,0,14.1,11.1,17.5,0,3.2,15.4
1600000US0437200,Kearny- AZ,region.place,2013,33971,26713,41944,33667,31693,41250,60769,30292,11786,37857,3.4,10.3,4,27.6,18.3,18.2,8.2,7,3.1
1600000US0418740,Desert Hills- AZ,region.place,2013,42188,23750,37083,24038,23913,34028,64259,22404,11875,31932,15.8,15.2,0,12.8,18.5,16.1,3.3,12.2,6.1
1600000US0478865,Valle Vista- AZ,region.place,2013,39886,25719,50096,39402,35089,62917,53375,36652,17026,19053,8.3,16.2,0,6.9,28.2,26.4,5.9,3.1,5
1600000US0455880,Pinetop Country Club- AZ,region.place,2013,34141,18083,85300,56250,27460,100729,58056,0,0,23981,0,20,0,13.6,4.4,12.3,10.9,6.9,31.9
1600000US0419630,Dolan Springs- AZ,region.place,2013,26746,16713,30234,18871,17742,0,0,27527,0,18669,0,23.4,0,36.2,16.5,0,14.1,0,9.9
1600000US0413540,Cienega Springs- AZ,region.place,2013,42788,25139,46250,43866,35650,48750,0,26250,42878,32169,1.2,17.8,0,16.8,20.9,13.2,16,5.8,8.3
1600000US0413960,Claypool- AZ,region.place,2013,30864,27788,56726,38906,31230,31050,13750,36506,13939,37688,0,12.5,0,31.6,25.3,18.9,0,11.6,0
1600000US0434120,Huachuca City- AZ,region.place,2013,29318,19934,52440,33636,22888,39688,65250,28854,15938,29821,2.5,22.2,2.7,13.5,24.9,13.2,12.4,5.6,3.1
1600000US0446350,Miami- AZ,region.place,2013,30156,17792,41389,22304,20743,51583,67000,19875,20417,29783,4.2,27.5,2.1,19.9,18.4,18.8,4.7,0.6,3.8
1600000US0462280,St. David- AZ,region.place,2013,24335,20994,72440,71101,24811,81406,22386,20417,0,24229,0,25.3,0,3.1,26.1,0,11,34.5,0
1600000US0423512,First Mesa- AZ,region.place,2013,21250,21627,18576,21964,21723,53264,0,40100,21667,18259,9.2,37.1,14.8,12.9,6.3,12,4,0,3.8
1600000US0482450,White Mountain Lake- AZ,region.place,2013,20909,9881,27368,25144,17943,0,0,30781,18359,10893,19.9,26.3,0,31.4,16,0,6.4,0,0
1600000US0406610,Black Canyon City- AZ,region.place,2013,29952,25458,29310,27802,26378,29471,0,27955,0,29224,5,9.9,0,46.9,21.5,0.3,9.2,4.6,2.6
1600000US0460250,Rio Verde- AZ,region.place,2013,118977,75938,113961,52692,53558,54327,125857,16201,0,166250,7.3,0,0,0,0,11.1,0,11.1,70.5
1600000US0410460,Casa Blanca- AZ,region.place,2013,26283,20727,44223,35750,27325,0,0,28719,25000,41250,2.1,18.5,0,27.9,25.6,16.2,2.5,7.1,0
1600000US0468990,Springerville- AZ,region.place,2013,30069,12596,49216,47083,25750,8224,68155,25739,20962,33654,5.6,16.9,3.2,16.9,19.8,14.9,10.9,7.7,4
1600000US0436640,Kaibito- AZ,region.place,2013,27768,15347,51250,27237,19102,31563,0,21538,8036,28167,1.9,26.5,3.8,13.3,16.1,9.5,10.4,6.6,11.8
1600000US0442660,Lukachukai- AZ,region.place,2013,30000,21058,35300,26923,25284,36736,36000,28571,11250,22337,8.1,17.9,9.4,19.5,26.3,12,2.6,1.3,2.9
1600000US0427050,Gila Bend- AZ,region.place,2013,30556,24583,30645,27803,27346,76000,0,28750,25592,45250,7.9,17.9,2.5,32.1,11,11.9,4.5,4.3,7.8
1600000US0450000,North Fork- AZ,region.place,2013,32297,20714,37446,22243,21797,97721,0,21307,28281,20337,0,26.4,0,21.1,13.3,13.9,2.1,9.3,13.9
1600000US0456400,Pirtleville- AZ,region.place,2013,11725,4265,21360,10074,7701,0,0,9917,3846,4848,31.7,27.3,9,21.2,0,8.6,2.2,0,0
1600000US0447610,Morenci- AZ,region.place,2013,34702,19211,61027,44236,34493,42500,76023,34458,39063,45000,2.4,5.6,0,14.6,24.3,34.5,4.9,10.4,3.3
1600000US0405140,Bagdad- AZ,region.place,2013,43477,17431,55441,51585,45625,85859,0,53162,22875,48229,4.4,8.3,3.6,7.4,14.6,32,6.4,18.8,4.6
1600000US0465490,Sells- AZ,region.place,2013,31800,30500,22240,16500,20417,0,95121,23472,9000,26563,6.7,33.2,0.5,16.6,25.2,13.9,1.6,2.1,0
1600000US0428190,Golden Shores- AZ,region.place,2013,0,6718,53631,31047,20343,0,0,21705,7040,21688,0,50.7,0,0,0,31.3,0,0,17.9
1600000US0419790,Donovan Estates- AZ,region.place,2013,22727,11364,25833,13071,12418,0,0,18542,16417,16800,9.9,31.1,11.6,23.6,22.2,1.7,0,0,0
1600000US0459760,Red Rock- AZ,region.place,2013,36094,21739,45402,45338,39605,42569,55391,38056,33125,42604,1,12.8,2.6,14.3,36.1,20.7,1.1,9.8,1.6
1600000US0462700,Salome- AZ,region.place,2013,0,11061,30426,25396,22470,0,0,19063,30099,11250,3.9,34.2,0,49.4,11.3,1.2,0,0,0
1600000US0440415,LeChee- AZ,region.place,2013,27083,14327,45625,29271,22321,43125,50313,16827,19545,34712,9.9,14.1,4.4,17.8,20.1,11.5,6.5,13.3,2.3
1600000US0408710,Bylas- AZ,region.place,2013,32969,11023,25806,21058,14972,0,0,19167,0,18984,15.2,21.2,5.6,32.8,5.6,19.7,0,0,0
1600000US0443990,Mammoth- AZ,region.place,2013,15764,11009,55517,45804,14904,46667,0,53068,14773,11931,12.7,12.4,8.5,8.5,11,33.6,5.6,2.8,4.8
1600000US0474400,Tombstone- AZ,region.place,2013,27125,15739,35417,14325,14778,44271,47031,14281,13281,15463,15.8,19.5,6.5,14,24.7,4.5,7.2,2.7,5.1
1600000US0444200,Many Farms- AZ,region.place,2013,36146,30385,31417,21625,25750,40208,61000,20000,37500,28021,0,16.3,7.1,27.6,27.6,11.7,6.7,2.9,0
1600000US0419280,Dilkon- AZ,region.place,2013,30781,16985,43417,20625,17132,33500,0,18750,6016,24271,4.5,18.7,4.5,16.7,42.4,5.1,8.1,0,0
1600000US0405490,Beaver Dam- AZ,region.place,2013,28942,26000,49219,48594,42230,52250,0,41250,50425,19107,21,5.2,2.6,5.8,20.2,30,1.7,0,13.5
1600000US0446070,Mescal- AZ,region.place,2013,37258,28482,44268,35905,29317,42839,6500,35560,0,36492,0,7.2,0,21.4,56,5.7,0,9.7,0
1600000US0454190,Peridot- AZ,region.place,2013,40972,23125,37125,21389,22740,0,50313,19125,0,37125,10.3,21.3,3.3,10.7,27.6,15.8,0,7.7,3.3
1600000US0480380,Wagon Wheel- AZ,region.place,2013,52903,32406,52888,14423,30991,53608,0,19175,0,32099,0,31.4,1.8,0,12.6,33.2,21,0,0
1600000US0408920,Cactus Flats- AZ,region.place,2013,36000,24598,65403,45244,29677,78000,0,45553,4583,30714,0,19.1,0,13.3,27.6,5.8,14.3,16.8,3
1600000US0425720,Fredonia- AZ,region.place,2013,30875,13173,39306,16161,14885,50250,41111,27368,13542,14821,11.2,5.2,1.5,36.7,23.2,14.6,2.2,1.1,4.1
1600000US0455700,Pine- AZ,region.place,2013,43304,42746,43672,43828,43245,43250,0,44358,0,39836,3.1,0,0,18.9,44.4,13.2,0,4.4,16
1600000US0474610,Tonto Basin- AZ,region.place,2013,22866,23382,41602,13350,22776,0,0,22946,0,22011,7.8,35,4.9,16.9,21,5.3,0,0,9.1
1600000US0447820,Mountainaire- AZ,region.place,2013,35919,29279,38951,38051,31750,31500,58750,38723,0,22375,0,17.2,1.9,21.4,33.6,18.3,7.6,0,0
1600000US0475660,Tsaile- AZ,region.place,2013,26250,14250,28929,4889,13107,42083,60625,25536,0,21905,12.8,24.4,4.7,16.3,15.1,10.5,7.6,7,1.7
1600000US0453350,Parks- AZ,region.place,2013,43897,33819,52000,37292,36164,37000,53000,36136,0,38542,3.8,10.9,1.2,13.3,21.1,35.4,4,8.3,1.9
1600000US0413400,Cibecue- AZ,region.place,2013,25000,7464,27422,17143,14554,0,0,15268,6538,23750,9.2,21,6.7,18.5,22.7,0,0,21.8,0
1600000US0483570,Willow Valley- AZ,region.place,2013,46028,12750,26654,26214,19844,0,0,16272,4922,20795,0,31.1,0,32.6,17.4,0.4,0,9.1,9.5
1600000US0438655,Komatke- AZ,region.place,2013,31094,20855,24509,19375,20461,28438,0,20724,22902,18958,7.5,34.2,3.4,43.2,6.2,5.5,0,0,0
1600000US0415220,Congress- AZ,region.place,2013,21488,20060,30263,26675,23603,0,0,22569,0,26118,3.1,50.2,0,32.3,14.4,0,0,0,0
1600000US0428981,Grand Canyon Village- AZ,region.place,2013,14387,13878,23482,9541,12616,39844,30682,13204,24196,11389,9.8,11.7,36,17.4,11,1.9,0,7.2,5
1600000US0401090,Ak-Chin Village- AZ,region.place,2013,34111,33293,29083,25823,28065,0,55417,33162,25227,33750,1.3,11.3,0.6,49.4,26.7,5,4.7,0.9,0
1600000US0458620,Rainbow City- AZ,region.place,2013,24340,18839,21375,20625,20219,0,0,21094,30536,24826,13.3,54.5,0,9.9,9.4,12.9,0,0,0
1600000US0475940,Tubac- AZ,region.place,2013,36509,21466,36689,35768,35160,36552,48681,0,0,17266,6,24.1,0,0,36.9,13.5,0,8.5,11
1600000US0436430,Joseph City- AZ,region.place,2013,24375,11492,51875,41875,22000,44688,0,30313,0,31161,4.1,19.3,12.6,11.9,14.9,8.2,7.8,13.8,7.4
1600000US0411500,Centennial Park- AZ,region.place,2013,24632,14716,36528,35556,16179,43333,0,23971,0,41667,18.6,19.8,9.9,0,25.6,6.4,4.7,5.2,9.9
1600000US0433945,Hotevilla-Bacavi- AZ,region.place,2013,38462,24271,32143,30179,24340,0,40804,32143,0,23382,0,20.6,0,22.2,41.7,0,11.7,3.9,0
1600000US0426210,Ganado- AZ,region.place,2013,40833,26964,39000,24167,26282,65313,48958,20500,32188,26648,3.6,10.8,5,23.9,29.7,8.6,12.6,2.7,3.2
1600000US0462420,St. Michaels- AZ,region.place,2013,32734,25107,41250,26406,25349,26250,46528,26719,0,22455,9.7,20.3,0,23.2,27,9.7,7.6,0,2.5
1600000US0448310,Naco- AZ,region.place,2013,29625,22792,32600,20313,22102,0,42188,30875,20083,29625,0,27.9,3.2,29.1,18.2,14.6,4.5,2.4,0
1600000US0464650,Scenic- AZ,region.place,2013,16421,16184,16319,15632,15914,0,0,16061,15959,16667,2.2,56.3,19.9,7.4,1.6,0,0,12.6,0
1600000US0479940,Vicksburg- AZ,region.place,2013,0,18373,16761,16769,17703,0,0,0,17804,0,0,93.2,0,0,0,6.8,0,0,0
1600000US0433980,Houck- AZ,region.place,2013,21016,17778,19844,16518,16964,0,38750,17734,20833,18571,11.8,38.2,15.8,9.2,17.8,5.3,0,2,0
1600000US0469060,Spring Valley- AZ,region.place,2013,33370,30357,41023,27344,30000,33533,0,32054,21667,27109,0,21.2,0,29.7,20,0,0,9.7,19.4
1600000US0409340,Cameron- AZ,region.place,2013,24750,16917,26731,21845,20244,0,123333,21927,21625,20714,9.3,35.8,1.3,32.7,10.2,3.5,1.8,1.8,3.5
1600000US0406820,Blackwater- AZ,region.place,2013,40694,37950,16549,16712,24792,0,0,31731,0,30139,9.5,36.5,15.9,11.1,20.6,6.3,0,0,0
1600000US0440630,Leupp- AZ,region.place,2013,26853,19583,23839,17583,18583,29583,42188,13750,23625,23750,3.3,33.6,3.3,42.1,5.9,7.2,2,0,2.6
1600000US0461440,Round Rock- AZ,region.place,2013,31667,20119,37500,32986,22150,34000,45536,17000,0,33125,5.5,20,8.2,21.8,24.5,4.5,11.8,3.6,0
1600000US0449100,Nelson- AZ,region.place,2013,35833,13125,28125,13558,13421,40469,0,12917,10268,16964,0.7,17.9,25,2.9,38.6,15,0,0,0
1600000US0482950,Wilhoit- AZ,region.place,2013,27083,9464,47500,21250,12679,36250,0,10341,6895,23636,2.2,9.6,2.2,19.3,25.2,5.9,4.4,14.1,17
1600000US0456120,Pinon- AZ,region.place,2013,26607,32917,44167,22308,27386,49464,48203,14167,17708,26667,9.4,13.4,7.9,18.1,32.3,11.8,3.9,3.1,0
1600000US0425045,Fort Valley- AZ,region.place,2013,42203,41144,42375,40063,40599,82760,95978,0,0,40095,0,12.7,0,10.9,28.5,7.7,2.8,18.7,18.7
1600000US0403380,Arivaca Junction- AZ,region.place,2013,26719,16667,27404,26719,25278,35833,0,26023,19286,33355,7.2,21.3,4.7,24.4,31.3,5.9,2.2,3.1,0
1600000US0482390,Whitecone- AZ,region.place,2013,26667,9583,32614,14063,11591,0,0,11136,13750,13095,7.2,26.1,0,40.6,18.8,4.3,0,2.9,0
1600000US0447330,Moenkopi- AZ,region.place,2013,36250,31094,51250,10417,21023,0,0,21250,0,27266,0,11.2,0,18.9,35.5,8.9,13.6,5.3,6.5
1600000US0482120,Wheatfields- AZ,region.place,2013,24459,13676,51768,51768,22703,0,0,24561,0,0,0,37.6,0,0,17.1,34.1,0,0,11.2
1600000US0467295,Six Shooter Canyon- AZ,region.place,2013,28125,14107,51447,49250,27066,2941,50395,55742,0,9559,8.4,7.6,3.5,15,13.6,27,22.6,2.2,0
1600000US0439100,Kykotsmovi Village- AZ,region.place,2013,39038,22026,32083,29219,27734,20417,0,24375,0,34886,0,16.7,3,21.2,56.1,3,0,0,0
1600000US0421800,Ehrenberg- AZ,region.place,2013,30473,21563,42063,29554,28103,0,0,27802,30347,58299,13.4,12.1,4,24.6,9.7,22.7,3.4,0,10
1600000US0433440,Hondah- AZ,region.place,2013,36688,24259,37500,27375,25208,39688,0,23194,0,34583,2.9,25.1,0,12.8,39.5,12.8,0,1.2,5.8
1600000US0465280,Second Mesa- AZ,region.place,2013,40291,26625,90298,5662,21250,41384,0,4449,0,14375,7.6,11.5,5.3,12.2,39.7,7.6,0,16,0
1600000US0453770,Peach Springs- AZ,region.place,2013,27298,25147,33125,15938,21250,43333,0,27813,15446,27344,1.5,20.6,11.1,35.2,16.6,9.5,1,1,3.5
1600000US0446005,Mesa- AZ,region.place,2013,40000,17442,39405,39286,31900,0,53083,43086,0,33750,0,11,0,18.6,46.5,23.8,0,0,0
1600000US0468220,Sonoita- AZ,region.place,2013,52679,50441,70909,46250,50160,37065,52070,50583,0,57500,5.9,1.2,2.4,7.1,12.2,25.9,14.1,19.2,12.2
1600000US0465780,Seven Mile- AZ,region.place,2013,13692,13692,21691,21029,16917,0,0,18958,21691,14622,30.8,31.4,9.9,5.8,8.7,7.6,0,0,5.8
1600000US0410040,Canyon Day- AZ,region.place,2013,21500,20417,46406,11667,19621,45938,0,14231,25089,20917,6,47,0,12,20.5,14.5,0,0,0
1600000US0420750,Duncan- AZ,region.place,2013,26875,15781,55972,53864,28264,31023,0,29773,28393,22321,1.9,17,0,27,0.6,39.6,6.3,7.5,0
1600000US0407025,Bluewater- AZ,region.place,2013,24231,19653,60625,20577,20074,13611,19500,20673,11458,27083,7.5,36,1.9,18,8.7,18.6,0,9.3,0
1600000US0442590,Low Mountain- AZ,region.place,2013,23125,19643,22422,20469,20114,0,40000,20066,19792,31406,7.3,44.5,0,21.8,18.2,5.5,0,2.7,0
1600000US0458290,Queen Valley- AZ,region.place,2013,0,15069,0,26667,15347,0,0,6397,0,4375,0,6.2,0,4.6,7.7,0,0,0,81.5
1600000US0404440,Ash Fork- AZ,region.place,2013,0,15737,31190,12083,15609,0,0,0,0,0,0,0,0,68.3,0,31.7,0,0,0
1600000US0418580,Dennehotso- AZ,region.place,2013,22500,20729,40893,29375,22663,0,0,33750,22813,21917,0,59.6,0,5.6,23.6,4.5,2.2,4.5,0
1600000US0440400,Lazy Y U- AZ,region.place,2013,0,0,121090,121090,66250,0,0,0,0,121888,24,0,0,0,0,0,9.6,0,66.4
1600000US0466190,Shongopovi- AZ,region.place,2013,30985,30606,26607,25357,30119,0,0,30694,0,30313,4.1,27.9,0,43.5,13.6,10.9,0,0,0
1600000US0414030,Clay Springs- AZ,region.place,2013,0,0,0,42878,42558,0,0,43488,0,0,0,0,0,0,81.1,18.9,0,0,0
1600000US0400730,Aguila- AZ,region.place,2013,0,17500,22391,8594,11161,0,0,13750,11406,0,0,50.8,7.9,30.2,4.8,6.3,0,0,0
1600000US0464310,Santa Rosa- AZ,region.place,2013,21696,20982,25379,19453,20357,0,0,17167,0,21607,2.7,49.7,0,25.7,19.8,2.1,0,0,0
1600000US0458870,Rancho Mesa Verde- AZ,region.place,2013,0,13250,0,9202,10962,0,0,0,9127,0,0,37.5,0,62.5,0,0,0,0,0
1600000US0483960,Winslow West- AZ,region.place,2013,12083,17645,0,18510,17971,0,0,23125,18110,16908,32.5,14.5,0,0,38.6,0,0,7.2,7.2
1600000US0440160,La Paz Valley- AZ,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US0403915,Arizona Village- AZ,region.place,2013,30000,22054,23375,17500,20938,0,0,22829,15179,24464,2,50.7,0,22.7,22,1.3,0,0,1.3
1600000US0448170,Munds Park- AZ,region.place,2013,0,8750,0,0,11786,0,0,0,0,0,0,50.8,0,0,49.2,0,0,0,0
1600000US0453210,Parker Strip- AZ,region.place,2013,30526,22386,61094,19750,22159,61207,0,30380,0,4535,0,13.6,0,37,4.9,35.8,4.9,0,3.7
1600000US0432020,Hayden- AZ,region.place,2013,20521,9861,31667,30000,25822,0,0,31750,30673,25954,18.9,7.5,0,37.1,10.1,17.6,0,8.8,0
1600000US0408535,Burnside- AZ,region.place,2013,37730,20000,38194,12344,18000,38750,0,38094,0,19688,10.1,23.9,0,8,52.9,0,2.9,0,2.2
1600000US0485260,York- AZ,region.place,2013,24688,23750,42188,29063,28813,0,0,28688,0,30179,18.5,10.2,0,28.7,14.8,9.3,7.4,0,11.1
1600000US0464590,Sawmill- AZ,region.place,2013,28365,25125,38750,26250,25125,46250,0,22917,21563,26750,0,11.5,10.3,38.5,23.1,7.7,6.4,2.6,0
1600000US0407310,Bouse- AZ,region.place,2013,26466,24191,25288,18833,21125,0,0,21250,0,24107,5.4,19.8,8.1,37.8,28.8,0,0,0,0
1600000US0453490,Patagonia- AZ,region.place,2013,27500,17109,36563,18684,18355,42833,17188,23125,21806,14952,3,37.6,7.5,3,37.6,6,0,0,5.3
1600000US0484980,Yarnell- AZ,region.place,2013,57000,16250,37188,9891,15579,21563,0,15909,0,22083,4.1,9.6,0,9.6,16.4,27.4,12.3,20.5,0
1600000US0481550,Wenden- AZ,region.place,2013,25556,15724,29268,27652,16897,32143,0,27500,20179,11429,0.6,11,11.7,43.5,18.8,14.3,0,0,0
1600000US0480790,Wall Lane- AZ,region.place,2013,18438,15785,55000,16313,16039,0,0,0,12438,27604,22,30.8,0,24.2,3.3,0,0,19.8,0
1600000US0434980,Icehouse Canyon- AZ,region.place,2013,13947,6967,44450,39327,27321,0,0,29625,0,38750,8.4,0,22.2,15.1,19.1,27.1,0,8,0
1600000US0470040,Strawberry- AZ,region.place,2013,0,22500,0,45089,27614,0,0,0,0,46250,0,14.7,0,0,20.6,0,10.3,54.4,0
1600000US0455840,Pinedale- AZ,region.place,2013,0,30385,50603,56167,51207,0,0,0,0,51121,0,0,11.5,49.6,0,38.9,0,0,0
1600000US0403320,Arivaca- AZ,region.place,2013,21635,17344,0,18021,17500,0,0,0,0,20481,0,58.8,0,0,41.2,0,0,0,0
1600000US0441540,Littletown- AZ,region.place,2013,33750,28056,40924,14375,16250,0,0,16000,0,32643,4.8,4,0,40.5,50.8,0,0,0,0
1600000US0428465,Goodyear Village- AZ,region.place,2013,0,29554,43169,43294,39112,0,0,43721,0,38618,0,33.1,0,0,54.4,0,0,0,12.5
1600000US0412630,Chilchinbito- AZ,region.place,2013,27083,26094,24063,11250,22857,38750,0,17500,0,26944,3.6,10.9,20,27.3,30.9,0,0,7.3,0
1600000US0443430,McNary- AZ,region.place,2013,14688,13226,23750,16250,13780,105313,0,13750,5875,20972,38.6,15.7,1.4,11.4,11.4,4.3,5.7,5.7,5.7
1600000US0445285,Meadview- AZ,region.place,2013,8831,6477,0,6125,6310,0,0,0,0,3813,17.6,0,82.4,0,0,0,0,0,0
1600000US0460880,Rock Point- AZ,region.place,2013,14444,14167,32083,18750,14444,0,43125,11364,11667,26250,39.8,6.8,0,29.5,15.9,5.7,0,2.3,0
1600000US0421310,East Fork- AZ,region.place,2013,28750,25054,16548,15357,16369,0,0,29554,7305,0,10,23.3,0,46.7,20,0,0,0,0
1600000US0421980,Elephant Head- AZ,region.place,2013,14936,14306,65685,33750,20882,9097,56500,13667,0,44545,20.4,4.2,6.8,8.4,10.5,13.6,18.8,17.3,0
1600000US0472560,Teec Nos Pos- AZ,region.place,2013,32115,27875,36042,29375,28304,16667,0,26875,0,33194,0,11,8.3,38.5,16.5,15.6,0,7.3,2.8
1600000US0478855,Valle- AZ,region.place,2013,23421,23421,0,9760,22533,0,0,0,32841,0,0,59.4,0,28.7,11.9,0,0,0,0
1600000US0453910,Peeples Valley- AZ,region.place,2013,29653,27292,50278,48472,30833,0,0,35278,28864,38750,0,12.2,0,29.3,20.3,30.1,0,0,8.1
1600000US0463260,San Jose- AZ,region.place,2013,33056,20208,32375,31875,27031,33889,0,26635,12212,39167,6.6,20.2,0,29.3,27.3,9.1,4.5,3,0
1600000US0426070,Gadsden- AZ,region.place,2013,19750,11000,26611,24886,22222,0,0,11912,15682,25735,4.3,8.7,8.7,45.2,33,0,0,0,0
1600000US0409900,Cane Beds- AZ,region.place,2013,0,16513,27098,27098,22105,0,0,25402,0,0,0,45.8,0,26.2,10.3,17.8,0,0,0
1600000US0420680,Dudleyville- AZ,region.place,2013,0,0,35956,42708,35221,0,0,0,0,44063,0,0,0,41.3,22.7,0,36,0,0
1600000US0427540,Gisela- AZ,region.place,2013,26453,24688,0,90479,26206,41406,0,22308,0,21382,0,22.2,0,34,14.8,0,0,29,0
1600000US0445180,Mayer- AZ,region.place,2013,0,13750,0,0,53583,0,0,0,0,13750,0,20.5,0,0,0,79.5,0,0,0
1600000US0424950,Fort Thomas- AZ,region.place,2013,0,8657,41806,40417,19861,0,0,29125,0,9120,10.1,18.2,0,20.2,24.2,27.3,0,0,0
