area_id,area_name,area_type,year,percent_associates_degree,percent_bachelors_degree_or_higher,percent_graduate_or_professional_degree,percent_high_school_graduate_or_higher,percent_less_than_9th_grade
1600000US1756627,Orland Hills- IL,region.place,2013,10.8,32.5,8.1,94.2,3.4
1600000US1705300,Benton- IL,region.place,2013,10.5,16.7,5.6,85.4,4.9
1600000US1729171,Gilberts- IL,region.place,2013,13.1,48,16.3,95.6,1.6
1600000US1754144,North Riverside- IL,region.place,2013,7.1,21.9,7.8,89.2,5.2
1600000US1715001,Clinton- IL,region.place,2013,6.5,12.8,3.7,88.7,5
1600000US1776935,University Park- IL,region.place,2013,12.1,23.5,7,93.2,1.1
1600000US1743965,Litchfield- IL,region.place,2013,7.1,15.5,5.4,85.1,8.4
1600000US1731589,Greenville- IL,region.place,2013,6.9,26.7,15.1,86.1,4.9
1600000US1772676,Stickney- IL,region.place,2013,7.3,10.4,2.5,80,8.9
1600000US1782686,Winthrop Harbor- IL,region.place,2013,10.3,23,7.6,91.1,1.6
1600000US1728846,Geneseo- IL,region.place,2013,11.3,25.2,8.1,94.6,1.9
1600000US1746357,Manhattan- IL,region.place,2013,11.5,31.7,13.7,96.8,1.5
1600000US1741326,Lakemoor- IL,region.place,2013,13.3,22.6,6.7,90.9,5.2
1600000US1748645,Metropolis- IL,region.place,2013,12,17.5,5.2,79.6,5.1
1600000US1704039,Bartonville- IL,region.place,2013,7.7,12.4,4,90.3,1.5
1600000US1738479,Johnsburg- IL,region.place,2013,6.2,28.8,9.8,95.6,0.9
1600000US1777317,Vandalia- IL,region.place,2013,7.4,16.5,6.1,82.6,4.8
1600000US1704351,Beardstown- IL,region.place,2013,3.5,10.9,3.5,79.9,8.7
1600000US1721553,East Alton- IL,region.place,2013,9.5,8.7,2.8,85.3,4.1
1600000US1714117,Chillicothe- IL,region.place,2013,12.5,19.6,6.4,90.4,1.8
1600000US1732525,Hampshire- IL,region.place,2013,13,20.9,7.4,87.1,4.5
1600000US1759026,Peoria Heights- IL,region.place,2013,12.6,22.2,8.1,92.5,2.5
1600000US1721267,Du Quoin- IL,region.place,2013,10.7,14.3,3.4,83.9,8.7
1600000US1707770,Braidwood- IL,region.place,2013,6.8,10.2,2.7,88.7,2.6
1600000US1782101,Wilmington- IL,region.place,2013,5,14,5.4,89.8,3.3
1600000US1761314,Posen- IL,region.place,2013,2.2,9.4,2.9,70.8,19.4
1600000US1740910,Lake Bluff- IL,region.place,2013,1.9,77.3,35.2,100,0
1600000US1716873,Countryside- IL,region.place,2013,6.4,26.1,8.3,86.3,5
1600000US1751206,Mount Zion- IL,region.place,2013,6.9,35.4,12.8,93.1,4
1600000US1761145,Poplar Grove- IL,region.place,2013,6.6,13.9,3.7,95.1,2.6
1600000US1761067,Pontoon Beach- IL,region.place,2013,8.1,13.6,2.8,84.9,3.9
1600000US1728898,Genoa- IL,region.place,2013,13.6,13.1,4.2,87.3,3.9
1600000US1722931,Elburn- IL,region.place,2013,9.5,33.3,8.6,96.5,1.4
1600000US1757472,Pana- IL,region.place,2013,5.6,6.1,2,85.9,4.9
1600000US1759884,Pinckneyville- IL,region.place,2013,8.1,17.5,8.5,75.6,6.1
1600000US1711202,Carlinville- IL,region.place,2013,9.4,20.7,10.4,83.4,6.3
1600000US1782049,Willow Springs- IL,region.place,2013,7.8,37.5,20.3,93.9,2.9
1600000US1711514,Carterville- IL,region.place,2013,10.6,38.8,19.1,94.1,1.1
1600000US1736061,Hoopeston- IL,region.place,2013,8.6,9.3,1.5,82.6,3.8
1600000US1717549,Creve Coeur- IL,region.place,2013,6.9,6.4,1.8,85.4,2.3
1600000US1772156,Spring Valley- IL,region.place,2013,8.2,17.1,6.6,89.1,3.1
1600000US1730900,Grandwood Park- IL,region.place,2013,6.1,44.9,14.8,91,4.6
1600000US1724543,Eureka- IL,region.place,2013,12.1,30.8,12.7,93.6,3.2
1600000US1779228,Watseka- IL,region.place,2013,9.6,11.1,2.3,84.9,3.3
1600000US1724816,Fairfield- IL,region.place,2013,11.9,11,3.2,85.8,5.3
1600000US1734865,Highwood- IL,region.place,2013,7.2,30.2,12.2,79.9,16.2
1600000US1772052,Spring Grove- IL,region.place,2013,7.7,30.4,8.6,95.3,1.4
1600000US1750244,Monticello- IL,region.place,2013,7.8,38.6,16.3,94.2,1.9
1600000US1715170,Coal City- IL,region.place,2013,5.7,16.6,5.7,94.6,1.1
1600000US1711293,Carmi- IL,region.place,2013,10.9,14.6,5.8,83.7,5.3
1600000US1712203,Centreville- IL,region.place,2013,7.2,10.9,5.4,76.7,6
1600000US1773703,Sumner- IL,region.place,2013,5.7,1.9,0.2,61.4,7.4
1600000US1769186,Shelbyville- IL,region.place,2013,7.7,17,5.7,87.7,6
1600000US1705404,Berkeley- IL,region.place,2013,10.9,26,6.1,86.6,4.5
1600000US1753663,Northfield- IL,region.place,2013,2.6,75.2,32.4,97.8,0.4
1600000US1764616,Robbins- IL,region.place,2013,6.2,10.8,1.4,75.5,6.7
1600000US1749009,Milan- IL,region.place,2013,8.7,12.9,4,90.4,1.9
1600000US1749945,Monee- IL,region.place,2013,6.6,23.9,5.8,96.1,0.9
1600000US1726454,Flora- IL,region.place,2013,13.7,16.4,6.1,90.9,4.4
1600000US1715664,Colona- IL,region.place,2013,10.5,8.5,1.2,85.8,4.7
1600000US1702921,Auburn- IL,region.place,2013,5.3,21.1,5.5,95.1,1.6
1600000US1772923,Stone Park- IL,region.place,2013,4,6.5,0.4,56.4,29.9
1600000US1772403,Staunton- IL,region.place,2013,9.5,17.1,7.7,88.2,4.5
1600000US1740884,Lake Barrington- IL,region.place,2013,4.6,62.6,26,98.1,0.5
1600000US1747150,Marseilles- IL,region.place,2013,6.8,9.2,3,84.6,4.4
1600000US1757407,Palos Park- IL,region.place,2013,9.2,42.4,18.7,96.5,0.9
1600000US1707913,Breese- IL,region.place,2013,17.6,19.1,5.7,90.8,4.6
1600000US1755938,Olympia Fields- IL,region.place,2013,13.7,46.1,19.7,94.2,1.1
1600000US1760222,Pittsfield- IL,region.place,2013,5.3,21.3,5.9,87.4,3
1600000US1770564,South Barrington- IL,region.place,2013,3.9,76,33.7,98.7,0.4
1600000US1759988,Pingree Grove- IL,region.place,2013,6.7,32.7,7.3,93.3,6.5
1600000US1741157,Lake Holiday- IL,region.place,2013,10.1,27.1,9.5,93.4,2.7
1600000US1742405,Lawrenceville- IL,region.place,2013,9.8,10.4,2.6,77.1,5.8
1600000US1704585,Beecher- IL,region.place,2013,10.4,20.6,7.2,94.4,1.2
1600000US1727533,Fox River Grove- IL,region.place,2013,6.7,41.4,12.3,92.5,2.8
1600000US1773495,Sullivan- IL,region.place,2013,8.8,18.1,7.7,86.8,3.7
1600000US1780736,West Peoria- IL,region.place,2013,9.7,33,13.2,93.1,1.5
1600000US1701543,Anna- IL,region.place,2013,10,16.4,7.5,78.2,9.3
1600000US1710936,Candlewick Lake- IL,region.place,2013,11.2,17.6,2.5,92,0.5
1600000US1727806,Freeburg- IL,region.place,2013,13.7,26.7,10.5,90.9,3
1600000US1716470,Cortland- IL,region.place,2013,10.7,27.5,8.1,93.4,2.8
1600000US1776407,Tuscola- IL,region.place,2013,10.5,17.9,5.5,90.4,3.3
1600000US1735866,Hometown- IL,region.place,2013,6.9,17.7,5.8,93.5,1.6
1600000US1758239,Paxton- IL,region.place,2013,12.6,15.8,3.9,87.2,4
1600000US1759052,Peotone- IL,region.place,2013,14.8,25.3,8.3,95.7,0.3
1600000US1771448,Sparta- IL,region.place,2013,7.1,19.8,5.1,89.7,5
1600000US1741651,Lakewood- IL,region.place,2013,6.6,66.7,21.7,99.4,0.6
1600000US1750530,Morrison- IL,region.place,2013,7.4,16.1,3.8,89.9,2.8
1600000US1709798,Burnham- IL,region.place,2013,8.9,8.8,2.6,87.4,5.3
1600000US1779085,Washington Park- IL,region.place,2013,6.1,4.9,1.2,74.3,7.5
1600000US1770629,South Chicago Heights- IL,region.place,2013,9.5,9.9,4.6,82.5,11.6
1600000US1721358,Dwight- IL,region.place,2013,10.8,15.3,7.5,90.3,3.8
1600000US1766950,St. Joseph- IL,region.place,2013,13.2,34.8,14.3,94.5,3.2
1600000US1745993,Madison- IL,region.place,2013,2.9,7.5,3.4,72.6,12.4
1600000US1723009,Eldorado- IL,region.place,2013,13,9.2,2.2,82,6.6
1600000US1711644,Caseyville- IL,region.place,2013,2.6,7.9,2,79.7,5.6
1600000US1721254,Dupo- IL,region.place,2013,9.7,12.9,4.9,90.9,3.4
1600000US1765884,Rosewood Heights- IL,region.place,2013,9,10.2,2,93.4,2.1
1600000US1747163,Marshall- IL,region.place,2013,8.5,16.7,5.8,86,6.2
1600000US1749386,Millstadt- IL,region.place,2013,7.7,28.1,8.8,88.1,3.2
1600000US1739883,Kildeer- IL,region.place,2013,4.6,67,29.9,99.1,0.6
1600000US1769342,Sherman- IL,region.place,2013,6.9,43.3,18.5,95,0.5
1600000US1765819,Rosemont- IL,region.place,2013,8.1,11,2.9,79.2,15.3
1600000US1764538,Riverwoods- IL,region.place,2013,2.7,70.3,34.2,97,1.7
1600000US1731446,Green Oaks- IL,region.place,2013,3.8,70.2,33.7,95.2,3.2
1600000US1742496,Lebanon- IL,region.place,2013,6.8,36.5,15,94.5,3.8
1600000US1737257,Indian Head Park- IL,region.place,2013,3.2,53.3,22.1,93.1,1.7
1600000US1700646,Aledo- IL,region.place,2013,10,15.2,5.6,89.5,2.1
1600000US1727091,Forsyth- IL,region.place,2013,6.4,50.2,19.8,96.2,1.7
1600000US1724764,Fairbury- IL,region.place,2013,7.9,20.4,7.3,88.8,5.3
1600000US1764759,Rochester- IL,region.place,2013,9.6,51.5,21,94.6,0.9
1600000US1756484,Oregon- IL,region.place,2013,9.2,16.4,6.2,89.8,3.2
1600000US1778370,Wadsworth- IL,region.place,2013,12.2,34.8,14.9,93.2,3.1
1600000US1710240,Byron- IL,region.place,2013,12.3,25.5,10.4,94.8,2.7
1600000US1782855,Wonder Lake- IL,region.place,2013,11.4,25.3,9.4,97.7,0.7
1600000US1715235,Coal Valley- IL,region.place,2013,13.1,25.7,11.6,93.7,1.9
1600000US1770252,Smithton- IL,region.place,2013,9.2,25.2,9.1,90.6,3
1600000US1763043,Red Bud- IL,region.place,2013,9.7,17.2,5.8,88.1,4.1
1600000US1703883,Barrington Hills- IL,region.place,2013,7.7,55.1,24.5,99.2,0
1600000US1728144,Fulton- IL,region.place,2013,9.4,18.1,7,88.4,2.6
1600000US1742971,Le Roy- IL,region.place,2013,10.8,27.9,5.5,93.8,2.8
1600000US1720149,Dixmoor- IL,region.place,2013,10.5,8.8,2.7,71.7,14.7
1600000US1755353,Oglesby- IL,region.place,2013,15.7,15.5,7,89.3,3.3
1600000US1778149,Virden- IL,region.place,2013,5.8,8.4,2.7,84.8,4.8
1600000US1732200,Hainesville- IL,region.place,2013,2,47.1,17.6,86.8,3
1600000US1748606,Metamora- IL,region.place,2013,7,29.1,7,89.4,5
1600000US1738544,Johnston City- IL,region.place,2013,5.5,4.8,1.2,77,5.6
1600000US1768328,Scott AFB- IL,region.place,2013,19.7,35.6,22.3,98.6,1.1
1600000US1729125,Gibson City- IL,region.place,2013,5.3,21,4.3,88.8,5.5
1600000US1760144,Pistakee Highlands- IL,region.place,2013,8.8,13.9,3.2,90.9,0.9
1600000US1764486,Riverton- IL,region.place,2013,4.2,15.1,2.8,85.7,3.9
1600000US1728300,Galena- IL,region.place,2013,5.1,26.7,9.3,89.4,2
1600000US1728963,Georgetown- IL,region.place,2013,8.3,8.4,2.3,83.9,3
1600000US1729080,Germantown Hills- IL,region.place,2013,8.5,47.4,11.6,98.6,0.8
1600000US1752142,New Baden- IL,region.place,2013,13.6,24.8,7.8,88.4,3
1600000US1770161,Sleepy Hollow- IL,region.place,2013,7.7,39.6,14,96.9,0.4
1600000US1775614,Tolono- IL,region.place,2013,11.9,26.3,12.3,92.1,1.1
1600000US1770889,South Jacksonville- IL,region.place,2013,8.9,22.1,9.9,89.8,4
1600000US1751700,Nashville- IL,region.place,2013,12.1,28.6,11.8,90.8,3.4
1600000US1711228,Carlyle- IL,region.place,2013,9.5,28.7,7.2,86.9,6.8
1600000US1782491,Winnebago- IL,region.place,2013,12.3,28.2,10.9,96.8,0.4
1600000US1729236,Gillespie- IL,region.place,2013,8.6,12.8,4.9,91.3,2.3
1600000US1737465,Ingalls Park- IL,region.place,2013,4.6,11.9,4.8,87.9,6.1
1600000US1753455,North Barrington- IL,region.place,2013,5.6,71.3,29.4,98,0.3
1600000US1733513,Havana- IL,region.place,2013,9.5,14.3,6.3,85.4,3
1600000US1766339,Rushville- IL,region.place,2013,7.1,21.9,5.5,90.4,4.6
1600000US1719083,Deer Park- IL,region.place,2013,6.9,69,32.6,97.3,1.8
1600000US1750998,Mount Morris- IL,region.place,2013,6.9,20.9,8.1,84.7,5.1
1600000US1778227,Volo- IL,region.place,2013,7,46.7,14,96.9,1.1
1600000US1744550,Long Lake- IL,region.place,2013,7.9,15,4.6,85.2,7.2
1600000US1780931,Westville- IL,region.place,2013,9.9,12,3.5,87.7,3.3
1600000US1710110,Bushnell- IL,region.place,2013,13.5,13.6,3.2,86.2,3.9
1600000US1749893,Momence- IL,region.place,2013,5.5,12.8,6.4,79.9,9.6
1600000US1741346,Lake- IL,region.place,2013,12.8,31.7,8,96.2,0
1600000US1767821,Savanna- IL,region.place,2013,8.7,14.3,4.3,80.2,11.1
1600000US1747111,Marquette Heights- IL,region.place,2013,12,12.7,3.5,91.1,2.3
1600000US1713074,Cherry Valley- IL,region.place,2013,6.1,30.1,6.6,92.7,2
1600000US1735541,Holiday Shores- IL,region.place,2013,11.2,38.6,15,97.8,0
1600000US1721696,East Dundee- IL,region.place,2013,5.9,30.1,8.3,94.2,1.4
1600000US1700113,Abingdon- IL,region.place,2013,12.7,9.5,2,87.5,2.8
1600000US1752844,Newton- IL,region.place,2013,11.4,17.5,7.8,91.3,1.9
1600000US1761860,Preston Heights- IL,region.place,2013,5.3,8.2,2.4,79.9,6.5
1600000US1740416,Knoxville- IL,region.place,2013,13.1,16.8,4.1,89.8,2.2
1600000US1701881,Arcola- IL,region.place,2013,8.4,15.9,3.9,83.2,11.7
1600000US1742834,Lena- IL,region.place,2013,11.8,19.5,6.8,89.2,2.6
1600000US1734449,Heyworth- IL,region.place,2013,8.3,27.7,5.9,90,3
1600000US1775185,Thornton- IL,region.place,2013,10.4,10.5,2.6,90.5,2.9
1600000US1766053,Round Lake Heights- IL,region.place,2013,7.1,20.8,7.6,81,9.4
1600000US1739519,Kenilworth- IL,region.place,2013,1.5,90.1,48.6,99.2,0.5
1600000US1726710,Ford Heights- IL,region.place,2013,7.1,5.7,0.3,78.3,5.9
1600000US1714286,Christopher- IL,region.place,2013,12.9,9.8,3.2,89.6,3.2
1600000US1732434,Hamilton- IL,region.place,2013,8.1,17.1,3.6,90.3,4.2
1600000US1710383,Cairo- IL,region.place,2013,6,10,2.8,75.7,4.9
1600000US1775991,Trenton- IL,region.place,2013,4.8,27.9,7,90.1,6
1600000US1719837,Diamond- IL,region.place,2013,5.3,12.3,4.1,89,3.1
1600000US1758174,Pawnee- IL,region.place,2013,11,22.8,5.8,92.3,1.8
1600000US1711618,Casey- IL,region.place,2013,10.6,17.1,7.1,87.9,4
1600000US1775276,Tilton- IL,region.place,2013,9.7,6.2,1,87.8,3.7
1600000US1781256,White Hall- IL,region.place,2013,3.5,9.1,2.5,84.2,4.9
1600000US1777460,Venetian Village- IL,region.place,2013,8.9,18.8,8.9,90.6,2.9
1600000US1718719,Davis Junction- IL,region.place,2013,8.3,22.4,4.5,86.7,5.1
1600000US1745824,McLeansboro- IL,region.place,2013,5.1,17.3,5.7,79,13.2
1600000US1711462,Carrollton- IL,region.place,2013,11.3,17.2,5.8,92.4,3.2
1600000US1728430,Galva- IL,region.place,2013,8.5,16,3,88.9,2.3
1600000US1724933,Fairmont City- IL,region.place,2013,4.7,5,0.6,51.3,32.1
1600000US1711527,Carthage- IL,region.place,2013,8.2,21.8,6.2,88.4,3.5
1600000US1779397,Wayne- IL,region.place,2013,10.4,55.5,23.1,97.3,0.6
1600000US1768640,Seneca- IL,region.place,2013,6.9,18.6,4,93,1.1
1600000US1723737,El Paso- IL,region.place,2013,4.3,19.4,6,93.9,3.4
1600000US1724920,Fairmont- IL,region.place,2013,5.6,13,4.3,80.1,9.3
1600000US1745785,Mackinaw- IL,region.place,2013,9.3,20.3,3.1,93.8,1.5
1600000US1734163,Henry- IL,region.place,2013,7.6,14.1,2.9,87.7,4.2
1600000US1753169,Nokomis- IL,region.place,2013,9.6,12.2,6.6,89.6,2.6
1600000US1701270,Amboy- IL,region.place,2013,6.6,12.2,5.3,79.4,8.1
1600000US1743055,Lewistown- IL,region.place,2013,10.8,10.9,1.9,86,4.4
1600000US1727455,Fox Lake Hills- IL,region.place,2013,14.3,13.9,6.1,93.3,0.9
1600000US1702414,Arthur- IL,region.place,2013,10.5,17.2,4.8,86.5,9
1600000US1770460,Somonauk- IL,region.place,2013,10.7,13.5,2.9,91.6,1.2
1600000US1701049,Altamont- IL,region.place,2013,10.4,13.6,3.7,83.8,6.1
1600000US1758408,Pecatonica- IL,region.place,2013,8.9,20.3,6.3,94.7,0.8
1600000US1723698,Elmwood- IL,region.place,2013,9.1,31,7.2,96.5,1.1
1600000US1777941,Villa Grove- IL,region.place,2013,4.3,17.5,5.3,93.4,1.2
1600000US1747475,Mason City- IL,region.place,2013,5.5,9.1,2.7,84.9,3.9
1600000US1737179,Ina- IL,region.place,2013,7.6,3.9,1.3,63.3,12
1600000US1760937,Polo- IL,region.place,2013,8.9,12.3,1.6,90.7,2.1
1600000US1751154,Mount Sterling- IL,region.place,2013,5.6,17.3,3.8,86.7,6.1
1600000US1725531,Farmington- IL,region.place,2013,9.9,14.3,2.6,92.3,1.2
1600000US1771240,South Roxana- IL,region.place,2013,8.6,7.3,2,85.3,2.9
1600000US1755041,Oakwood Hills- IL,region.place,2013,8.7,35.2,11.8,95,0.5
1600000US1732564,Hampton- IL,region.place,2013,7.7,22.8,8.2,89.3,1.5
1600000US1723945,Elwood- IL,region.place,2013,2.3,17.9,7.7,94.4,1.2
1600000US1746955,Marissa- IL,region.place,2013,6.2,12,0.7,89.8,2.4
1600000US1761977,Prophetstown- IL,region.place,2013,8.7,20.2,8.6,91.6,4.1
1600000US1700568,Albion- IL,region.place,2013,18.8,9.4,2.3,85.1,2.8
1600000US1759312,Petersburg- IL,region.place,2013,8.8,16.2,3.6,90.6,2.9
1600000US1743094,Lexington- IL,region.place,2013,6.8,28.6,6.9,95.1,2.3
1600000US1735385,Hodgkins- IL,region.place,2013,6.6,6.7,3.4,67.2,18.1
1600000US1752116,New Athens- IL,region.place,2013,7.7,20.1,5.1,91,2.1
1600000US1751024,Mount Olive- IL,region.place,2013,7.9,13.2,4.1,93.2,2.1
1600000US1711774,Catlin- IL,region.place,2013,19.2,21.8,5.7,94.5,0.9
1600000US1775965,Tremont- IL,region.place,2013,7.7,26,6.5,93.1,1.3
1600000US1761925,Princeville- IL,region.place,2013,14.3,16.8,7.1,87.2,3.5
1600000US1710643,Cambridge- IL,region.place,2013,6.9,19.5,7.2,90.5,3.1
1600000US1759572,Phoenix- IL,region.place,2013,5.9,8.9,4,81.4,6.9
1600000US1708264,Brighton- IL,region.place,2013,13.4,7.5,3.7,88.6,2.2
1600000US1735268,Hinckley- IL,region.place,2013,8.4,25.6,8.7,93.1,0.7
1600000US1711150,Carbon Cliff- IL,region.place,2013,8.9,11.7,3.9,84,1.8
1600000US1763641,Richmond- IL,region.place,2013,6.9,19,5.3,94.4,0
1600000US1764590,Roanoke- IL,region.place,2013,10.4,21.7,3.7,95.3,1.5
1600000US1746383,Manito- IL,region.place,2013,6.7,13.2,3.8,91.2,3.7
1600000US1702674,Athens- IL,region.place,2013,8.3,19.1,5.9,94.2,1.6
1600000US1781938,Willowbrook- IL,region.place,2013,12,42.5,12.1,94.8,2.3
1600000US1754560,Oakbrook Terrace- IL,region.place,2013,9.6,43.9,17.7,92.9,3.9
1600000US1749568,Minonk- IL,region.place,2013,8.3,12,2.8,86.7,4.6
1600000US1768705,Sesser- IL,region.place,2013,7.4,14.8,5.1,93.1,2.8
1600000US1769277,Sheridan- IL,region.place,2013,5.2,3.8,2,66.2,6.4
1600000US1729392,Girard- IL,region.place,2013,4.1,9.1,1.5,88.7,4.5
1600000US1725414,Farmer City- IL,region.place,2013,7.8,18.2,6.4,94.9,1.8
1600000US1764902,Rockdale- IL,region.place,2013,12.9,6.9,0.5,81.8,7.6
1600000US1703181,Aviston- IL,region.place,2013,13.3,27.2,7.7,91.7,5.7
1600000US1770759,Southern View- IL,region.place,2013,10.5,17.3,3,92.2,2.2
1600000US1738635,Jonesboro- IL,region.place,2013,9.9,18.6,3.2,80.7,8.2
1600000US1736438,Hudson- IL,region.place,2013,7.5,39.8,11.1,97.4,1.2
1600000US1772468,Steeleville- IL,region.place,2013,6,10.1,2.7,88.4,4.4
1600000US1704871,Bellevue- IL,region.place,2013,5.9,15.2,5.2,83.4,1
1600000US1719499,De Pue- IL,region.place,2013,5.3,8.3,2.8,65.1,20.9
1600000US1756601,Orion- IL,region.place,2013,10.1,24.1,6.9,93.1,3.6
1600000US1726194,Fisher- IL,region.place,2013,13.3,12.1,3.5,94.1,1.4
1600000US1784155,Zeigler- IL,region.place,2013,5.2,12.6,3.1,84.9,6.3
1600000US1772780,Stockton- IL,region.place,2013,8.8,16.4,4.3,91.5,2
1600000US1717939,Crystal Lawns- IL,region.place,2013,8.6,13.4,6.9,93.8,0
1600000US1747072,Maroa- IL,region.place,2013,8.1,17.3,2.8,84.4,2.4
1600000US1740962,Lake Camelot- IL,region.place,2013,14.2,36.8,17.2,97.6,0
1600000US1721540,Earlville- IL,region.place,2013,3.9,13.5,5.5,82.3,3.4
1600000US1729275,Gilman- IL,region.place,2013,7,10,4.6,75,10.2
1600000US1740559,Lacon- IL,region.place,2013,8.5,13.9,4.9,92.1,3.3
1600000US1750881,Mount Carroll- IL,region.place,2013,6.2,20,7.8,90.3,2.6
1600000US1712931,Chenoa- IL,region.place,2013,4.4,19.9,6.8,90,2.1
1600000US1705144,Bement- IL,region.place,2013,7.8,11.2,1.8,86.8,3.8
1600000US1751232,Moweaqua- IL,region.place,2013,7.8,18.6,5.6,91,2.6
1600000US1731524,Greenup- IL,region.place,2013,12.8,13.5,4.8,83.1,10.8
1600000US1765481,Roodhouse- IL,region.place,2013,4.4,11.8,3.7,82.6,8
1600000US1709577,Bunker Hill- IL,region.place,2013,8.4,14.9,4.5,86.7,8
1600000US1774743,Teutopolis- IL,region.place,2013,8.1,31.5,8.3,95.9,3.2
1600000US1721683,East Dubuque- IL,region.place,2013,9.4,16.9,2.9,90.3,2
1600000US1761223,Port Byron- IL,region.place,2013,10.3,29,11.1,97.3,1
1600000US1748554,Merrionette Park- IL,region.place,2013,7.6,19.4,6.2,93.5,0.6
1600000US1705209,Benld- IL,region.place,2013,6.8,13.4,3.6,89.9,2.7
1600000US1726896,Forest Lake- IL,region.place,2013,5.7,53.6,16.3,90.6,0
1600000US1741456,Lake Summerset- IL,region.place,2013,11.5,30.1,8.9,95,1.7
1600000US1700958,Alorton- IL,region.place,2013,5.9,4.3,2.3,69.3,5
1600000US1761678,Prairie Grove- IL,region.place,2013,6.3,55.5,23.6,98.1,0
1600000US1711397,Carrier Mills- IL,region.place,2013,8.4,10.2,2.6,80.8,7.5
1600000US1751986,Neoga- IL,region.place,2013,15,19.2,5.3,88.6,8
1600000US1777473,Venice- IL,region.place,2013,4.1,12.1,4.2,75.6,5.8
1600000US1759533,Philo- IL,region.place,2013,11.4,31.1,12,98.6,0
1600000US1721904,East Hazel Crest- IL,region.place,2013,10.3,13.4,1.8,86.8,4.8
1600000US1754092,North Pekin- IL,region.place,2013,8.7,9.7,2.7,82.6,6.9
1600000US1740156,Kirkland- IL,region.place,2013,10.8,17.9,5.9,91,0.7
1600000US1727065,Forreston- IL,region.place,2013,9.4,11.6,2.2,90.1,3.6
1600000US1741859,Lanark- IL,region.place,2013,7.1,12.5,2.8,89.9,3.1
1600000US1782270,Winchester- IL,region.place,2013,5.8,18.3,6.2,90.8,3.4
1600000US1724374,Erie- IL,region.place,2013,10.2,20.9,8.7,92.2,2.4
1600000US1738375,Jerome- IL,region.place,2013,7.4,29.9,7.4,94.6,2.5
1600000US1731165,Grayville- IL,region.place,2013,20.1,8.2,3.4,84.6,5.6
1600000US1755002,Oakwood- IL,region.place,2013,10.4,12.6,2.4,89.4,2.3
1600000US1765403,Rome- IL,region.place,2013,8.7,14.1,7.6,92.8,1.3
1600000US1739909,Kincaid- IL,region.place,2013,9.2,9,3.4,87.8,3.4
1600000US1719226,Delavan- IL,region.place,2013,11.8,17.7,3.5,92.4,1.5
1600000US1742769,Leland Grove- IL,region.place,2013,3.5,71,33.8,97.1,1.4
1600000US1778942,Warsaw- IL,region.place,2013,11,14.6,3.7,91.7,2.9
1600000US1721176,Dunlap- IL,region.place,2013,6.1,51.7,17,96.1,0.7
1600000US1781854,Williamsville- IL,region.place,2013,12.2,27.2,8.6,96.9,1.2
1600000US1778526,Walnut- IL,region.place,2013,10.8,26.2,7.5,94.1,2
1600000US1761216,Port Barrington- IL,region.place,2013,7.2,47.2,16.1,93.8,1.1
1600000US1766131,Roxana- IL,region.place,2013,7.6,14.6,3.9,91.3,3.2
1600000US1740364,Knollwood- IL,region.place,2013,4.6,44.4,12.4,92.2,4
1600000US1778851,Warren- IL,region.place,2013,7.8,14,6.7,89.2,5.9
1600000US1755106,Oblong- IL,region.place,2013,13.2,12.5,4.4,90.2,4.2
1600000US1761821,Prestbury- IL,region.place,2013,4.3,54.7,19.9,96.4,0
1600000US1712489,Channel Lake- IL,region.place,2013,6.7,17.3,5.3,91.8,1.7
1600000US1731017,Granville- IL,region.place,2013,13.3,13,3.1,88.4,2.6
1600000US1711124,Capron- IL,region.place,2013,3,7,1.1,79.9,8
1600000US1766794,St. Elmo- IL,region.place,2013,7.6,6.4,2.8,83.1,5.7
1600000US1776511,Twin Grove- IL,region.place,2013,9,52.8,15.8,98.8,0.6
1600000US1757277,Palestine- IL,region.place,2013,14.4,10.4,3.7,87.8,4.1
1600000US1733279,Hartford- IL,region.place,2013,10.4,7.6,0.4,88.5,4
1600000US1734384,Herscher- IL,region.place,2013,10.3,20.3,7.1,90.4,1.4
1600000US1766638,St. Anne- IL,region.place,2013,10.1,8.4,2.9,80.6,8
1600000US1749698,Mitchell- IL,region.place,2013,9,13.1,2.3,92.8,1.7
1600000US1778721,Wamac- IL,region.place,2013,4.6,2.9,1.8,72.4,7.4
1600000US1733227,Harristown- IL,region.place,2013,7.8,14.2,3.4,91.4,1.4
